FB,795940036,Flying Blue,140970525
FB,772680678,Flying Blue,724841947
SU,643374686,Aeroflot Bonus,128972099
KE,38733350,Korean Air SKYPASS,130444389
FB,203157629,Flying Blue,648978261
SU,597561755,Aeroflot Bonus,985319820
DT,365750749,Delta SkyMiles,438109149
SU,318768771,Aeroflot Bonus,670109387
SU,360002809,Aeroflot Bonus,447052604
KE,866792542,Korean Air SKYPASS,275018606
SU,118484274,Aeroflot Bonus,148212337
SU,419599043,Aeroflot Bonus,396904542
SU,530903107,Aeroflot Bonus,546294020
KE,590577368,Korean Air SKYPASS,788159412
DT,233528958,Delta SkyMiles,258396047
KE,231497290,Korean Air SKYPASS,901922287
FB,979670726,Flying Blue,997701780
SU,340250023,Aeroflot Bonus,872537700
SU,660856458,Aeroflot Bonus,521603781
FB,578278831,Flying Blue,813887218
SU,291727254,Aeroflot Bonus,182456074
DT,229366434,Delta SkyMiles,737118801
FB,411272818,Flying Blue,822078268
DT,852591089,Delta SkyMiles,801203937
KE,40228306,Korean Air SKYPASS,983274240
DT,632174181,Delta SkyMiles,933868557
KE,130686365,Korean Air SKYPASS,201014162
SU,54238208,Aeroflot Bonus,320472551
FB,197597923,Flying Blue,956222260
SU,752373125,Aeroflot Bonus,115284200
FB,457718239,Flying Blue,471658144
DT,917909873,Delta SkyMiles,680532310
SU,507951005,Aeroflot Bonus,420863062
FB,973779274,Flying Blue,489056904
DT,242029215,Delta SkyMiles,481565960
KE,332562052,Korean Air SKYPASS,392820557
FB,931575388,Flying Blue,458329378
FB,577176203,Flying Blue,745226861
SU,46954669,Aeroflot Bonus,156505308
KE,514209813,Korean Air SKYPASS,666909111
SU,978331355,Aeroflot Bonus,539401326
FB,651800749,Flying Blue,453617536
FB,727268532,Flying Blue,963545695
FB,866920003,Flying Blue,924966499
KE,667821110,Korean Air SKYPASS,267152323
DT,630110649,Delta SkyMiles,975118201
SU,636324337,Aeroflot Bonus,173478280
SU,45424512,Aeroflot Bonus,676235137
SU,331398282,Aeroflot Bonus,288180682
SU,305384526,Aeroflot Bonus,637395106
FB,68945870,Flying Blue,904549873
FB,719173253,Flying Blue,813180469
KE,559979540,Korean Air SKYPASS,421458456
FB,84057887,Flying Blue,423460413
KE,817623419,Korean Air SKYPASS,602389187
SU,379379896,Aeroflot Bonus,230601297
SU,40422093,Aeroflot Bonus,474822526
FB,48213078,Flying Blue,886873157
DT,853729308,Delta SkyMiles,906898560
KE,404135886,Korean Air SKYPASS,457312364
KE,170052012,Korean Air SKYPASS,993430066
FB,920334596,Flying Blue,420554012
KE,343000436,Korean Air SKYPASS,347208964
KE,536872208,Korean Air SKYPASS,468763378
FB,443357614,Flying Blue,952678042
FB,177540636,Flying Blue,803324407
KE,788390776,Korean Air SKYPASS,980467319
DT,731948537,Delta SkyMiles,571182369
KE,684610521,Korean Air SKYPASS,752941400
KE,952161038,Korean Air SKYPASS,436270466
DT,159138440,Delta SkyMiles,195659709
SU,35254908,Aeroflot Bonus,860489565
FB,102928564,Flying Blue,741866922
FB,876013824,Flying Blue,581652963
SU,262373644,Aeroflot Bonus,334728856
KE,588962353,Korean Air SKYPASS,959135112
DT,53845110,Delta SkyMiles,852964875
SU,171778632,Aeroflot Bonus,910981760
FB,777229156,Flying Blue,979711441
KE,503222462,Korean Air SKYPASS,604480643
FB,398614837,Flying Blue,892209222
KE,270149177,Korean Air SKYPASS,916475905
SU,489757908,Aeroflot Bonus,860714306
SU,353624154,Aeroflot Bonus,225401756
KE,527730381,Korean Air SKYPASS,627132303
FB,497778922,Flying Blue,331299250
FB,87090446,Flying Blue,789799045
SU,740005316,Aeroflot Bonus,890587790
FB,131917405,Flying Blue,536988995
SU,575284648,Aeroflot Bonus,479859000
FB,770494582,Flying Blue,737980794
FB,669490761,Flying Blue,532623551
FB,571256240,Flying Blue,635741383
SU,140352846,Aeroflot Bonus,631840784
DT,806213931,Delta SkyMiles,345990930
SU,323676682,Aeroflot Bonus,772040101
DT,337830730,Delta SkyMiles,293025868
KE,928174906,Korean Air SKYPASS,859618883
SU,763592108,Aeroflot Bonus,602270542
DT,858464089,Delta SkyMiles,932860416
DT,339214,Delta SkyMiles,213365347
SU,716817405,Aeroflot Bonus,667740525
DT,461242869,Delta SkyMiles,422687835
DT,443065841,Delta SkyMiles,730621708
SU,451114350,Aeroflot Bonus,121184768
KE,47583764,Korean Air SKYPASS,805427374
KE,626923214,Korean Air SKYPASS,571399136
KE,20047269,Korean Air SKYPASS,633494027
KE,978427565,Korean Air SKYPASS,546977402
DT,330595122,Delta SkyMiles,504963511
KE,688741047,Korean Air SKYPASS,976708578
FB,54653544,Flying Blue,887128622
FB,734465575,Flying Blue,100486215
SU,407395159,Aeroflot Bonus,772153134
KE,7415185,Korean Air SKYPASS,267808133
DT,359936969,Delta SkyMiles,954465059
KE,944820526,Korean Air SKYPASS,911331933
DT,359522040,Delta SkyMiles,472944470
FB,669217275,Flying Blue,214752564
SU,239494831,Aeroflot Bonus,495031015
SU,185156369,Aeroflot Bonus,171577486
DT,874308409,Delta SkyMiles,242159407
SU,704666298,Aeroflot Bonus,883428416
FB,428584557,Flying Blue,946891277
SU,315978779,Aeroflot Bonus,938373095
KE,646054106,Korean Air SKYPASS,171117362
SU,978277802,Aeroflot Bonus,736247644
SU,349017891,Aeroflot Bonus,151805773
SU,29992267,Aeroflot Bonus,990581714
DT,138872448,Delta SkyMiles,882395869
KE,887238209,Korean Air SKYPASS,676349664
FB,481748549,Flying Blue,537080400
SU,923982486,Aeroflot Bonus,795559334
DT,56039641,Delta SkyMiles,545638184
FB,741361121,Flying Blue,557863194
DT,781833623,Delta SkyMiles,943030643
DT,816182798,Delta SkyMiles,694170102
FB,345558668,Flying Blue,356390018
KE,51251212,Korean Air SKYPASS,409303404
SU,390037471,Aeroflot Bonus,375285830
KE,683219807,Korean Air SKYPASS,542404574
DT,80608884,Delta SkyMiles,823466497
KE,447173448,Korean Air SKYPASS,716380073
SU,314882293,Aeroflot Bonus,843808720
KE,912178046,Korean Air SKYPASS,961676019
DT,73727965,Delta SkyMiles,801686514
KE,120597544,Korean Air SKYPASS,172494725
SU,281986469,Aeroflot Bonus,205457696
SU,929916814,Aeroflot Bonus,372905090
DT,823385298,Delta SkyMiles,147546173
FB,705752339,Flying Blue,800693396
SU,99998757,Aeroflot Bonus,994189487
FB,396380951,Flying Blue,403818351
FB,78814036,Flying Blue,833635986
SU,832190785,Aeroflot Bonus,713116325
DT,983521281,Delta SkyMiles,430550145
SU,824585615,Aeroflot Bonus,574319782
DT,486832151,Delta SkyMiles,437191560
FB,676079498,Flying Blue,618591409
DT,108769774,Delta SkyMiles,777835812
FB,153209142,Flying Blue,391188100
FB,327347031,Flying Blue,470910874
SU,66213764,Aeroflot Bonus,951117838
KE,583253654,Korean Air SKYPASS,180673230
SU,580557173,Aeroflot Bonus,767636792
FB,698923659,Flying Blue,288558371
SU,349632891,Aeroflot Bonus,937922999
DT,49673319,Delta SkyMiles,409335240
FB,482972581,Flying Blue,244234140
DT,757979312,Delta SkyMiles,158405797
DT,731369303,Delta SkyMiles,542007074
DT,890809579,Delta SkyMiles,420391057
DT,2603807,Delta SkyMiles,273304823
SU,650032629,Aeroflot Bonus,869104577
SU,843153299,Aeroflot Bonus,505231084
SU,537838716,Aeroflot Bonus,667481399
FB,491766322,Flying Blue,657712911
DT,370379936,Delta SkyMiles,861322486
SU,61456555,Aeroflot Bonus,591129325
DT,245088912,Delta SkyMiles,197199174
FB,457639301,Flying Blue,202810394
SU,894675970,Aeroflot Bonus,489526426
KE,829983906,Korean Air SKYPASS,836937626
DT,848564629,Delta SkyMiles,905088241
KE,663850385,Korean Air SKYPASS,997109418
SU,869656440,Aeroflot Bonus,880081816
FB,529765888,Flying Blue,454009744
KE,724267961,Korean Air SKYPASS,967809431
FB,299397109,Flying Blue,497313114
SU,897228533,Aeroflot Bonus,878728637
SU,604752022,Aeroflot Bonus,409255145
SU,80880943,Aeroflot Bonus,737958314
SU,291910791,Aeroflot Bonus,519288650
SU,435232785,Aeroflot Bonus,679471220
FB,749163974,Flying Blue,359328577
FB,859217343,Flying Blue,485071421
FB,126191088,Flying Blue,892638668
FB,431971704,Flying Blue,566982137
FB,217666882,Flying Blue,545314886
DT,321857642,Delta SkyMiles,175166617
KE,314725976,Korean Air SKYPASS,857286822
FB,533029350,Flying Blue,762073973
DT,747876320,Delta SkyMiles,836805869
DT,613133127,Delta SkyMiles,644664720
FB,984927248,Flying Blue,237190218
DT,332213631,Delta SkyMiles,580207682
DT,718763298,Delta SkyMiles,691651758
FB,276100823,Flying Blue,718366315
SU,395013453,Aeroflot Bonus,964305766
FB,868588183,Flying Blue,410939088
FB,18064869,Flying Blue,889885148
DT,39830075,Delta SkyMiles,947927901
KE,504027384,Korean Air SKYPASS,954603845
FB,321117117,Flying Blue,991037628
FB,798348837,Flying Blue,982113946
DT,931556292,Delta SkyMiles,406668423
KE,703535936,Korean Air SKYPASS,341781364
KE,821503499,Korean Air SKYPASS,529907017
FB,137275270,Flying Blue,809639947
FB,789610029,Flying Blue,493356051
FB,260909540,Flying Blue,678722129
FB,825635839,Flying Blue,657139708
SU,924611788,Aeroflot Bonus,555330596
FB,260354980,Flying Blue,989916603
SU,148428153,Aeroflot Bonus,868043773
DT,862012486,Delta SkyMiles,464758741
FB,106618265,Flying Blue,801267904
KE,324863712,Korean Air SKYPASS,639525163
FB,390427810,Flying Blue,547324655
DT,864485071,Delta SkyMiles,783774970
SU,245131633,Aeroflot Bonus,542970118
SU,815562834,Aeroflot Bonus,976578936
DT,44501347,Delta SkyMiles,114350123
FB,219825354,Flying Blue,374186514
FB,812091780,Flying Blue,649654434
SU,167854207,Aeroflot Bonus,895098874
SU,762318827,Aeroflot Bonus,374352347
FB,413774260,Flying Blue,921918168
DT,660615426,Delta SkyMiles,120195556
DT,60813252,Delta SkyMiles,586397290
FB,544959512,Flying Blue,176452381
SU,888197850,Aeroflot Bonus,593923994
KE,969905887,Korean Air SKYPASS,276853246
FB,399512064,Flying Blue,112431798
KE,356352646,Korean Air SKYPASS,773522544
FB,891174441,Flying Blue,417289342
KE,541638565,Korean Air SKYPASS,376036827
SU,98865222,Aeroflot Bonus,641420144
FB,54687243,Flying Blue,306361939
DT,364565430,Delta SkyMiles,958550859
DT,445378743,Delta SkyMiles,289510549
DT,24246873,Delta SkyMiles,546223019
FB,837539198,Flying Blue,509257493
SU,949936136,Aeroflot Bonus,281169115
SU,15192883,Aeroflot Bonus,207358959
DT,944917628,Delta SkyMiles,230285197
FB,115591331,Flying Blue,723878478
FB,999729405,Flying Blue,640551696
FB,772593848,Flying Blue,541312808
FB,365092551,Flying Blue,628341467
DT,637224851,Delta SkyMiles,321503437
SU,92214003,Aeroflot Bonus,477837907
KE,311586961,Korean Air SKYPASS,183168542
KE,897393283,Korean Air SKYPASS,376359242
FB,841571688,Flying Blue,228384349
FB,774355629,Flying Blue,557822352
DT,941087001,Delta SkyMiles,862108537
FB,439040582,Flying Blue,342624030
FB,397374558,Flying Blue,757256250
SU,918984857,Aeroflot Bonus,531217955
KE,967060582,Korean Air SKYPASS,789591517
SU,703171502,Aeroflot Bonus,879826815
SU,678455251,Aeroflot Bonus,714269760
DT,953455558,Delta SkyMiles,837339480
KE,762474656,Korean Air SKYPASS,272778436
SU,676775714,Aeroflot Bonus,890322553
SU,116653953,Aeroflot Bonus,312660062
SU,259523259,Aeroflot Bonus,269390285
KE,985919749,Korean Air SKYPASS,273992857
FB,267639010,Flying Blue,328249728
DT,37133652,Delta SkyMiles,249376690
FB,939800557,Flying Blue,203458004
KE,904521268,Korean Air SKYPASS,324890998
FB,957974596,Flying Blue,936117121
KE,136689392,Korean Air SKYPASS,984512893
DT,771221376,Delta SkyMiles,633020173
SU,276716036,Aeroflot Bonus,681882278
SU,754852750,Aeroflot Bonus,671786157
DT,804793212,Delta SkyMiles,406101214
FB,47401817,Flying Blue,168145922
SU,581059896,Aeroflot Bonus,942479260
DT,991258141,Delta SkyMiles,821992656
KE,540404675,Korean Air SKYPASS,256676340
SU,45565574,Aeroflot Bonus,614115460
KE,432053730,Korean Air SKYPASS,678825475
SU,199702179,Aeroflot Bonus,982069137
SU,260059338,Aeroflot Bonus,252137133
DT,949285685,Delta SkyMiles,955680510
DT,663617788,Delta SkyMiles,490329121
SU,64858775,Aeroflot Bonus,979191095
FB,247908430,Flying Blue,742880171
DT,266313375,Delta SkyMiles,856050941
DT,510875457,Delta SkyMiles,286709674
SU,758799337,Aeroflot Bonus,110627074
DT,712215496,Delta SkyMiles,812778124
DT,610656469,Delta SkyMiles,130975857
KE,672295133,Korean Air SKYPASS,988795892
DT,393181892,Delta SkyMiles,886693335
KE,877591576,Korean Air SKYPASS,967751489
DT,453100955,Delta SkyMiles,673100154
SU,908724406,Aeroflot Bonus,316733269
FB,2984589,Flying Blue,266847790
DT,751563719,Delta SkyMiles,993604750
SU,908624483,Aeroflot Bonus,632751464
KE,497116782,Korean Air SKYPASS,628521289
SU,93374955,Aeroflot Bonus,922343133
DT,70224346,Delta SkyMiles,563439257
KE,61280109,Korean Air SKYPASS,568227426
DT,151779170,Delta SkyMiles,111522878
SU,471491847,Aeroflot Bonus,597793294
SU,127907486,Aeroflot Bonus,129234083
KE,889181049,Korean Air SKYPASS,650970291
KE,527761133,Korean Air SKYPASS,385945190
FB,139449549,Flying Blue,829196743
KE,592230148,Korean Air SKYPASS,711123386
KE,83470435,Korean Air SKYPASS,250086649
KE,663261944,Korean Air SKYPASS,680636382
FB,594678785,Flying Blue,115811176
SU,127871000,Aeroflot Bonus,817517187
SU,567938975,Aeroflot Bonus,771969530
SU,936602178,Aeroflot Bonus,474265234
KE,33307528,Korean Air SKYPASS,628764783
DT,28867741,Delta SkyMiles,870730014
KE,155051708,Korean Air SKYPASS,511231733
KE,906555092,Korean Air SKYPASS,441616329
FB,54415886,Flying Blue,801755168
KE,335611198,Korean Air SKYPASS,489810725
SU,727435893,Aeroflot Bonus,513901975
KE,499420064,Korean Air SKYPASS,669026600
SU,316455762,Aeroflot Bonus,120720107
SU,945890377,Aeroflot Bonus,387667555
KE,517313133,Korean Air SKYPASS,833191119
SU,582498612,Aeroflot Bonus,834163230
FB,415828045,Flying Blue,340231646
KE,36047349,Korean Air SKYPASS,612011545
DT,254191530,Delta SkyMiles,778875944
KE,91845356,Korean Air SKYPASS,406324700
DT,261748169,Delta SkyMiles,714327558
SU,157340954,Aeroflot Bonus,414255924
DT,952105001,Delta SkyMiles,798648779
KE,296073445,Korean Air SKYPASS,258174325
DT,286072956,Delta SkyMiles,834252190
KE,317028411,Korean Air SKYPASS,798185348
DT,212984872,Delta SkyMiles,986123414
DT,87742729,Delta SkyMiles,290935491
DT,350227097,Delta SkyMiles,417812139
FB,92036927,Flying Blue,505951662
SU,926182769,Aeroflot Bonus,778782754
SU,468220739,Aeroflot Bonus,840374176
KE,431836089,Korean Air SKYPASS,656062351
SU,355059128,Aeroflot Bonus,671886096
KE,562830279,Korean Air SKYPASS,130736325
DT,740703020,Delta SkyMiles,883824206
KE,596029290,Korean Air SKYPASS,247450538
FB,344266355,Flying Blue,752254451
SU,225437015,Aeroflot Bonus,415651093
FB,895612067,Flying Blue,658529216
KE,860339702,Korean Air SKYPASS,536572223
DT,553836146,Delta SkyMiles,565612735
FB,726931683,Flying Blue,607889339
DT,786383074,Delta SkyMiles,731895768
DT,715427589,Delta SkyMiles,598131753
DT,660437162,Delta SkyMiles,381905579
KE,18830128,Korean Air SKYPASS,592263047
SU,969696814,Aeroflot Bonus,324974852
SU,13278592,Aeroflot Bonus,851694931
FB,832374214,Flying Blue,296676065
FB,876944506,Flying Blue,641080011
SU,554732306,Aeroflot Bonus,993636249
SU,990355353,Aeroflot Bonus,442400454
DT,551269838,Delta SkyMiles,593017235
SU,873112454,Aeroflot Bonus,865189700
KE,329881541,Korean Air SKYPASS,770231231
DT,370746980,Delta SkyMiles,778782754
KE,391697888,Korean Air SKYPASS,399484084
KE,948634323,Korean Air SKYPASS,260116795
FB,517982019,Flying Blue,880392860
KE,633690429,Korean Air SKYPASS,732177526
DT,275234322,Delta SkyMiles,651091425
KE,343414298,Korean Air SKYPASS,110548280
KE,608039170,Korean Air SKYPASS,494847031
FB,358077385,Flying Blue,994820425
KE,609874603,Korean Air SKYPASS,676515506
KE,434271844,Korean Air SKYPASS,292134568
SU,258821989,Aeroflot Bonus,103159925
FB,723127173,Flying Blue,864196373
DT,882673,Delta SkyMiles,445969977
FB,322660325,Flying Blue,419335605
SU,120091310,Aeroflot Bonus,945389569
SU,220103644,Aeroflot Bonus,583105440
FB,512370444,Flying Blue,748057003
KE,996151915,Korean Air SKYPASS,485466299
SU,111856408,Aeroflot Bonus,213862216
DT,758207118,Delta SkyMiles,529292230
SU,36960514,Aeroflot Bonus,911993792
KE,207354048,Korean Air SKYPASS,994197564
DT,226244412,Delta SkyMiles,740513567
KE,459221036,Korean Air SKYPASS,766376120
KE,645468556,Korean Air SKYPASS,518412494
SU,288401590,Aeroflot Bonus,568821546
FB,21849602,Flying Blue,372309202
DT,639383740,Delta SkyMiles,644630574
FB,897503001,Flying Blue,391901079
SU,541288578,Aeroflot Bonus,694871978
FB,275914945,Flying Blue,318812102
DT,181887410,Delta SkyMiles,330151178
DT,679242039,Delta SkyMiles,321852284
KE,282227482,Korean Air SKYPASS,202079580
FB,163646084,Flying Blue,199695279
KE,664634079,Korean Air SKYPASS,455203753
FB,705147455,Flying Blue,829419790
KE,710900214,Korean Air SKYPASS,526648593
SU,230076601,Aeroflot Bonus,508575769
KE,283872075,Korean Air SKYPASS,263492670
KE,140825359,Korean Air SKYPASS,195849830
SU,596409557,Aeroflot Bonus,357565854
KE,754311236,Korean Air SKYPASS,750690199
FB,550768706,Flying Blue,650054309
DT,34187648,Delta SkyMiles,608181820
DT,126006036,Delta SkyMiles,694619854
FB,635329328,Flying Blue,798576300
SU,567946673,Aeroflot Bonus,831704112
SU,392849392,Aeroflot Bonus,605163121
DT,499527692,Delta SkyMiles,998984895
DT,921955009,Delta SkyMiles,628252129
DT,31223262,Delta SkyMiles,837234869
DT,134686939,Delta SkyMiles,281730865
DT,655045099,Delta SkyMiles,355006960
FB,948331886,Flying Blue,770564934
FB,630732223,Flying Blue,672296411
KE,606807548,Korean Air SKYPASS,907041265
KE,906239253,Korean Air SKYPASS,953801273
DT,670956926,Delta SkyMiles,635877391
DT,953701560,Delta SkyMiles,639980005
FB,322294199,Flying Blue,309762959
FB,932180808,Flying Blue,274201283
SU,941296967,Aeroflot Bonus,583801238
KE,76686570,Korean Air SKYPASS,345318339
KE,282435233,Korean Air SKYPASS,251300027
SU,465262230,Aeroflot Bonus,518279418
DT,1442158,Delta SkyMiles,378482344
SU,990855014,Aeroflot Bonus,670028119
SU,17122415,Aeroflot Bonus,485273265
DT,288649732,Delta SkyMiles,474110317
FB,666301846,Flying Blue,836805869
FB,507201154,Flying Blue,942164419
DT,521569293,Delta SkyMiles,548367569
SU,469754388,Aeroflot Bonus,114214937
KE,778903334,Korean Air SKYPASS,781574810
SU,912006492,Aeroflot Bonus,546310077
KE,426675534,Korean Air SKYPASS,644368962
DT,635455353,Delta SkyMiles,672209431
SU,142872399,Aeroflot Bonus,717811104
FB,592474165,Flying Blue,612767626
KE,640879744,Korean Air SKYPASS,563884503
SU,676580176,Aeroflot Bonus,209956218
SU,896738611,Aeroflot Bonus,452350021
FB,824302900,Flying Blue,910585860
SU,637929411,Aeroflot Bonus,388315095
FB,69896511,Flying Blue,685504474
SU,265332709,Aeroflot Bonus,256112349
FB,408517884,Flying Blue,260410693
SU,917822608,Aeroflot Bonus,602597921
DT,996673659,Delta SkyMiles,530158452
KE,236300360,Korean Air SKYPASS,403915332
FB,861686039,Flying Blue,544180303
FB,94377073,Flying Blue,468216706
DT,593171197,Delta SkyMiles,691534224
KE,239424885,Korean Air SKYPASS,657260525
KE,990368424,Korean Air SKYPASS,464682362
DT,740009239,Delta SkyMiles,538323885
SU,725588877,Aeroflot Bonus,218748115
FB,814550201,Flying Blue,865865679
SU,550911940,Aeroflot Bonus,201091329
DT,938580742,Delta SkyMiles,489117946
FB,696277573,Flying Blue,707491337
FB,634572991,Flying Blue,667114092
KE,186816440,Korean Air SKYPASS,587933232
SU,436476598,Aeroflot Bonus,179112809
DT,796594856,Delta SkyMiles,717393864
DT,90354149,Delta SkyMiles,780907469
DT,884315374,Delta SkyMiles,704168731
KE,83388218,Korean Air SKYPASS,291211102
DT,890647772,Delta SkyMiles,225490387
KE,198831657,Korean Air SKYPASS,952634106
SU,108038577,Aeroflot Bonus,796292604
SU,444166344,Aeroflot Bonus,509514573
KE,323857812,Korean Air SKYPASS,155215115
DT,84222288,Delta SkyMiles,215647983
SU,604705242,Aeroflot Bonus,724520989
KE,942081465,Korean Air SKYPASS,413410404
FB,79739751,Flying Blue,288835766
FB,971261841,Flying Blue,912713253
DT,319135970,Delta SkyMiles,522471071
KE,226604675,Korean Air SKYPASS,419335605
FB,890645084,Flying Blue,362120282
SU,217191217,Aeroflot Bonus,378801457
DT,49463820,Delta SkyMiles,259092036
SU,507434957,Aeroflot Bonus,125492955
KE,516722034,Korean Air SKYPASS,103401114
FB,151174264,Flying Blue,132013520
DT,753744010,Delta SkyMiles,306947457
KE,846920826,Korean Air SKYPASS,665071479
SU,52967030,Aeroflot Bonus,667085422
DT,463354172,Delta SkyMiles,943124740
FB,983044226,Flying Blue,967739980
SU,179650669,Aeroflot Bonus,450681780
KE,321960268,Korean Air SKYPASS,981190796
SU,532948901,Aeroflot Bonus,986606225
FB,213956447,Flying Blue,214293108
KE,363376529,Korean Air SKYPASS,233589922
FB,859265362,Flying Blue,823731087
SU,720073184,Aeroflot Bonus,830107966
SU,563882092,Aeroflot Bonus,519561918
SU,261406926,Aeroflot Bonus,929976285
FB,552631120,Flying Blue,628796153
FB,88673331,Flying Blue,389888398
DT,733053110,Delta SkyMiles,750231318
DT,780449778,Delta SkyMiles,389246700
DT,439754038,Delta SkyMiles,244656461
DT,581172237,Delta SkyMiles,824325597
DT,407818277,Delta SkyMiles,899670549
SU,624679414,Aeroflot Bonus,930541939
FB,263319704,Flying Blue,329438202
DT,973798976,Delta SkyMiles,475164086
SU,526774277,Aeroflot Bonus,475162253
FB,869547752,Flying Blue,537851682
KE,741530377,Korean Air SKYPASS,865178988
KE,943807968,Korean Air SKYPASS,640262405
FB,501104417,Flying Blue,417572138
DT,122469122,Delta SkyMiles,308073944
DT,162531100,Delta SkyMiles,400481759
FB,296861324,Flying Blue,281270128
SU,145574483,Aeroflot Bonus,253142608
KE,314002288,Korean Air SKYPASS,609471861
FB,663258961,Flying Blue,605185155
KE,213062189,Korean Air SKYPASS,792049444
KE,412728248,Korean Air SKYPASS,323128644
FB,628267223,Flying Blue,957221297
KE,443027624,Korean Air SKYPASS,350331423
DT,608780089,Delta SkyMiles,756972359
FB,855567136,Flying Blue,606884989
DT,969724619,Delta SkyMiles,571957929
DT,993422620,Delta SkyMiles,768645390
FB,461900313,Flying Blue,677473473
DT,839132698,Delta SkyMiles,425879136
DT,231189036,Delta SkyMiles,458131197
KE,182036848,Korean Air SKYPASS,841231086
DT,510414739,Delta SkyMiles,569848911
KE,377557418,Korean Air SKYPASS,975339082
DT,840651187,Delta SkyMiles,115515108
DT,487388410,Delta SkyMiles,533294924
KE,980439565,Korean Air SKYPASS,388698601
DT,591434401,Delta SkyMiles,193745200
KE,170458975,Korean Air SKYPASS,848212534
DT,176916175,Delta SkyMiles,350825664
DT,998735116,Delta SkyMiles,868480922
DT,742712449,Delta SkyMiles,320021404
KE,586151723,Korean Air SKYPASS,776010353
SU,937752912,Aeroflot Bonus,221538826
DT,79867810,Delta SkyMiles,134050477
DT,442595577,Delta SkyMiles,276446867
FB,607802973,Flying Blue,466409374
FB,512003078,Flying Blue,131521506
SU,744231762,Aeroflot Bonus,297978000
DT,706454249,Delta SkyMiles,353171606
DT,376538829,Delta SkyMiles,379245034
DT,43719542,Delta SkyMiles,891035577
KE,851971641,Korean Air SKYPASS,519226978
DT,666211198,Delta SkyMiles,415466248
FB,505012895,Flying Blue,927045400
FB,896310998,Flying Blue,229677811
KE,91893495,Korean Air SKYPASS,197214838
SU,802095751,Aeroflot Bonus,346573369
SU,378778931,Aeroflot Bonus,273454639
FB,287202009,Flying Blue,476110855
FB,54600887,Flying Blue,110619061
DT,710671280,Delta SkyMiles,189279335
SU,792262284,Aeroflot Bonus,942550586
DT,900514455,Delta SkyMiles,155719416
SU,458082056,Aeroflot Bonus,401921759
FB,306834588,Flying Blue,432685757
SU,796404732,Aeroflot Bonus,368082868
FB,549949177,Flying Blue,292364327
SU,484739708,Aeroflot Bonus,366180474
KE,900818524,Korean Air SKYPASS,401118129
SU,153379850,Aeroflot Bonus,526747417
SU,750829872,Aeroflot Bonus,476509565
FB,905390858,Flying Blue,700100147
SU,863801302,Aeroflot Bonus,345116345
KE,261264750,Korean Air SKYPASS,961817195
FB,822277550,Flying Blue,134825556
DT,215745948,Delta SkyMiles,340345814
SU,257708432,Aeroflot Bonus,268636158
DT,941736083,Delta SkyMiles,161698921
KE,967345298,Korean Air SKYPASS,509423002
FB,574460816,Flying Blue,679485460
DT,338321306,Delta SkyMiles,586095325
FB,341366211,Flying Blue,833570770
KE,552081525,Korean Air SKYPASS,583355572
FB,448068017,Flying Blue,234663283
SU,780872878,Aeroflot Bonus,949293411
SU,448098040,Aeroflot Bonus,428099241
FB,793647682,Flying Blue,942401067
SU,276772074,Aeroflot Bonus,656586918
DT,736081044,Delta SkyMiles,355972297
FB,598403305,Flying Blue,615498444
FB,689000299,Flying Blue,566197115
KE,376457772,Korean Air SKYPASS,925973543
FB,605663839,Flying Blue,581066956
KE,115528470,Korean Air SKYPASS,586805306
FB,738320639,Flying Blue,177039268
KE,201820006,Korean Air SKYPASS,517740048
FB,100474475,Flying Blue,129794071
DT,125964838,Delta SkyMiles,247415879
KE,194507012,Korean Air SKYPASS,887507061
DT,397229830,Delta SkyMiles,672409105
KE,200861319,Korean Air SKYPASS,979396536
FB,734331373,Flying Blue,857257220
DT,730114871,Delta SkyMiles,608915308
SU,601377032,Aeroflot Bonus,764053860
DT,715903507,Delta SkyMiles,713118697
SU,818589012,Aeroflot Bonus,345007908
FB,609041868,Flying Blue,647250295
FB,491200893,Flying Blue,744500302
SU,45788168,Aeroflot Bonus,571618092
KE,296401500,Korean Air SKYPASS,500951096
SU,743133612,Aeroflot Bonus,914648720
DT,49736966,Delta SkyMiles,673696213
SU,692249128,Aeroflot Bonus,420397269
DT,538981285,Delta SkyMiles,256971521
FB,956510294,Flying Blue,642923081
SU,144738804,Aeroflot Bonus,693990569
KE,319374585,Korean Air SKYPASS,606196641
SU,587188296,Aeroflot Bonus,313081679
KE,175099551,Korean Air SKYPASS,506828213
FB,199811365,Flying Blue,208211327
SU,99560562,Aeroflot Bonus,539234652
KE,695838443,Korean Air SKYPASS,674789850
KE,263146992,Korean Air SKYPASS,815851557
DT,862212770,Delta SkyMiles,581136809
SU,570435098,Aeroflot Bonus,809642982
DT,619460700,Delta SkyMiles,196645109
DT,395321244,Delta SkyMiles,536224937
SU,902958956,Aeroflot Bonus,144999822
DT,344370104,Delta SkyMiles,596565783
SU,361164092,Aeroflot Bonus,633887774
KE,894334506,Korean Air SKYPASS,158234333
KE,668577032,Korean Air SKYPASS,662358790
SU,517542052,Aeroflot Bonus,722891560
DT,748964716,Delta SkyMiles,281257043
KE,829127207,Korean Air SKYPASS,765040529
DT,471735261,Delta SkyMiles,760346657
KE,843800775,Korean Air SKYPASS,340977585
SU,679735991,Aeroflot Bonus,507934045
FB,282556737,Flying Blue,995571984
FB,562572320,Flying Blue,972506463
DT,729565886,Delta SkyMiles,357606319
