Elite;FB; 925528240;6186
Elite+;SU; 515343786;6187
Elite;FB; 172125565;6189
Basic;DT; 586898103;6189
Basic;FB; 666757987;6190
Elite;DT; 983488638;6191
Elite;KE; 823718317;6194
Elite+;SU; 460346326;6195
Basic;DT; 510305816;6195
Basic;FB; 829190218;6196
Elite;SU; 471646245;6196
Elite+;DT; 759586023;6196
Basic;FB; 47756948;6197
Elite+;KE; 184213664;6197
Elite+;SU; 409712276;6197
Basic;DT; 155649169;6197
Elite+;FB; 1067254;6199
Basic;KE; 239364810;6202
Elite+;DT; 440362322;6203
Elite+;FB; 395149376;6203
Basic;KE; 838551019;6203
Elite;SU; 631649287;6204
Elite;FB; 470423803;6207
Elite;KE; 463521016;6207
Elite;SU; 55684202;6207
Elite;DT; 197023539;6207
Elite;KE; 944244961;6210
Elite;KE; 606700770;6211
Elite;SU; 510529519;6212
Elite+;FB; 800894685;6215
Basic;SU; 80360348;6222
Elite;KE; 875791442;6224
Elite+;DT; 481347535;6224
Elite;SU; 849395564;6225
Elite+;KE; 764653616;6229
Basic;SU; 938355636;6230
Basic;SU; 44440477;6231
Elite;SU; 380709393;6236
Elite+;SU; 451531684;6237
Basic;KE; 522014308;6239
Elite;FB; 316242447;6240
Elite;DT; 193929215;6242
Elite+;DT; 348200852;6243
Elite;DT; 188122072;6244
Basic;SU; 159750190;6245
Elite;SU; 16403472;6246
Elite+;KE; 891387508;6247
Elite+;FB; 504403890;6247
Elite+;DT; 154702958;6247
Basic;SU; 791252803;6247
Elite+;FB; 820515178;6249
Basic;DT; 644208319;6249
Elite+;SU; 157537582;6250
Basic;KE; 595828582;6250
Elite;DT; 889348334;6250
Elite;FB; 738282013;6250
Elite;KE; 127852888;6251
Elite+;FB; 733617789;6251
Basic;KE; 174227421;6253
Elite;SU; 164571333;6256
Elite;KE; 712632152;6258
Elite;DT; 755550554;6258
Basic;SU; 924206459;6258
Elite+;SU; 571106849;6259
Elite+;KE; 151851352;6260
Elite+;SU; 305226191;6260
Elite+;FB; 942027703;6260
Basic;DT; 393148910;6260
Elite;FB; 987921578;6261
Elite;DT; 792051891;6261
Basic;KE; 874945528;6263
Elite;SU; 542974843;6266
Elite+;DT; 377092500;6267
Basic;DT; 626879249;6268
Basic;FB; 504753121;6274
Basic;SU; 778460024;6277
Elite;KE; 711645142;6277
Basic;DT; 479706256;6277
Basic;SU; 930295479;6279
Elite+;FB; 616821191;6280
Basic;KE; 37280176;6280
Elite+;FB; 590037490;6281
Elite;DT; 111386599;6286
Elite;KE; 219259405;6292
Basic;SU; 890720653;6296
Basic;KE; 322487075;6297
Elite+;SU; 608692356;6297
Basic;KE; 901530231;6301
Elite;KE; 313264113;6304
Elite+;DT; 66682763;6308
Elite+;DT; 764200038;6310
Elite;SU; 385125177;6310
Elite;FB; 867611957;6311
Elite;DT; 264074253;6312
Basic;SU; 318769360;6312
Elite;KE; 432665615;6312
Elite+;SU; 554868753;6323
Basic;FB; 21839794;6332
Elite+;SU; 87701201;6334
Basic;DT; 63509307;6336
Basic;KE; 451107639;6337
Elite+;DT; 345949011;6338
Elite;KE; 45030893;6338
Basic;SU; 552613445;6339
Elite+;DT; 847136116;6341
Elite+;SU; 238514627;6347
Elite;DT; 217945189;6348
Elite+;KE; 772206599;6351
Basic;KE; 415185870;6354
Elite+;DT; 147224651;6355
Elite+;KE; 414685006;6356
Elite+;DT; 473927655;6356
Basic;SU; 365194982;6356
Basic;FB; 378821516;6356
Elite;DT; 592684778;6361
Basic;DT; 93506029;6363
Elite+;KE; 817915842;6364
Elite+;SU; 839698205;6364
Elite+;FB; 437982831;6370
Basic;SU; 820437547;6371
Elite;DT; 616302731;6371
Elite+;KE; 110401306;6374
Basic;KE; 756099411;6375
Basic;SU; 566500565;6377
Elite+;KE; 605578247;6377
Elite;FB; 501683811;6383
Basic;SU; 259124872;6386
Basic;FB; 206946;6386
Elite;DT; 1571290;6388
Basic;KE; 872082520;6393
Elite+;SU; 769888045;6393
Elite+;FB; 422601716;6393
Basic;DT; 11860903;6397
Elite+;DT; 969829062;6400
Elite+;DT; 204339453;6402
Basic;DT; 152029811;6403
Elite;DT; 760979831;6405
Elite;KE; 453782323;6409
Basic;KE; 466141668;6411
Basic;DT; 352612688;6411
Elite+;DT; 83706963;6415
Basic;KE; 554277382;6416
Elite+;FB; 113142864;6416
Basic;KE; 382170701;6417
Basic;FB; 224529176;6418
Elite;FB; 878192039;6420
Basic;KE; 271290186;6421
Elite+;SU; 252433030;6421
Elite+;KE; 798874680;6424
Basic;SU; 468892647;6425
Elite+;FB; 352579652;6425
Basic;SU; 931782493;6429
Basic;DT; 87626309;6429
Basic;DT; 656956758;6430
Elite;DT; 513467360;6432
Basic;FB; 129839181;6432
Basic;SU; 145375918;6432
Basic;FB; 459092477;6433
Elite;DT; 609906088;6434
Elite+;KE; 784998106;6439
Basic;FB; 987616158;6444
Basic;SU; 737008905;6445
Basic;SU; 440765672;6448
Elite;FB; 821651328;6448
Basic;KE; 163561045;6450
Basic;SU; 514129589;6452
Elite;SU; 351767322;6455
Elite;DT; 990679279;6460
Elite;DT; 517273998;6464
Elite;KE; 422724656;6468
Elite+;DT; 702417730;6468
Basic;DT; 353806785;6469
Basic;FB; 986757858;6469
Elite+;KE; 486517659;6469
Elite+;SU; 252634310;6469
Elite+;DT; 500712177;6476
Basic;KE; 117324762;6477
Elite+;KE; 229702850;6481
Basic;FB; 776096037;6481
Basic;DT; 641098036;6481
Elite+;KE; 85617368;6482
Elite+;SU; 758335163;6482
Elite+;DT; 236111581;6482
Basic;KE; 89546140;6485
Elite;SU; 952932901;6487
Elite+;DT; 827734699;6487
Elite;KE; 851373384;6487
Basic;KE; 89501884;6488
Basic;FB; 909701638;6489
Elite+;DT; 343888545;6490
Basic;SU; 97461730;6490
Elite+;SU; 627413886;6493
Basic;KE; 764148643;6494
Basic;DT; 308260831;6495
Elite+;KE; 310927782;6496
Elite+;DT; 444447260;6498
Elite;FB; 863203927;6501
Elite;KE; 460535902;6504
Basic;FB; 973684716;6505
Basic;DT; 422899472;6505
Basic;SU; 246376316;6505
Elite+;DT; 633462788;6508
Elite;KE; 699850279;6508
Basic;DT; 366699306;6510
Basic;DT; 683100416;6512
Elite+;FB; 133509859;6515
Elite;DT; 165149229;6515
Elite+;DT; 647776556;6518
Elite+;FB; 652757090;6523
Basic;DT; 137152529;6525
Elite+;FB; 744883600;6528
Elite;KE; 703323902;6530
Basic;FB; 599845434;6538
Basic;DT; 591669954;6545
Basic;KE; 746142621;6546
Elite+;FB; 504050966;6549
Basic;DT; 898133212;6549
Elite+;DT; 939286241;6551
Basic;DT; 262059714;6562
Basic;KE; 694687201;6563
Elite;FB; 889276166;6564
Elite;FB; 397890605;6565
Basic;KE; 607835332;6566
Elite+;SU; 17102268;6566
Elite+;DT; 846185432;6566
Elite;KE; 470460953;6567
Elite;KE; 480296047;6569
Basic;DT; 598407766;6570
Elite+;SU; 374196942;6575
Basic;FB; 92958138;6576
Elite+;FB; 396334084;6578
Elite+;DT; 676649181;6579
Elite;FB; 212627216;6580
Elite+;DT; 855484381;6581
Basic;FB; 542494735;6582
Basic;KE; 394905746;6583
Elite+;SU; 340040778;6583
Elite+;FB; 324441058;6583
Elite;SU; 228115069;6587
Basic;DT; 531253316;6587
Basic;KE; 51086587;6587
Basic;DT; 383138258;6589
Elite+;SU; 817560334;6590
Elite;DT; 527965133;6590
Elite+;DT; 386327169;6593
Basic;FB; 877594913;6593
Elite;KE; 127859040;6594
Elite;FB; 852662420;6594
Elite;SU; 355056881;6594
Basic;DT; 847935036;6594
Elite;KE; 67459805;6596
Elite+;FB; 832374214;6596
Elite;SU; 305103437;6596
Elite+;FB; 889368967;6598
Basic;FB; 757153978;6601
Elite;KE; 398353480;6601
Elite;KE; 578625421;6603
Basic;SU; 54451075;6603
Elite+;DT; 119294867;6603
Elite+;SU; 778806145;6609
Elite+;KE; 254443685;6612
Basic;SU; 977282028;6613
Elite+;SU; 228837141;6616
Elite+;DT; 775453436;6624
Elite+;FB; 867668096;6626
Basic;FB; 488444622;6627
Elite;KE; 535670047;6631
Elite+;KE; 243374679;6632
Basic;FB; 101161118;6633
Elite;SU; 379862140;6636
Elite;KE; 152733015;6636
Elite;KE; 737852560;6637
Elite;DT; 425646044;6637
Elite+;SU; 783639417;6639
Elite;DT; 432530595;6639
Elite;KE; 857816437;6639
Basic;KE; 758524717;6642
Elite;SU; 113476754;6644
Elite;FB; 297544490;6645
Elite;DT; 323681025;6645
Basic;SU; 288658981;6645
Elite+;KE; 656225613;6649
Elite+;DT; 1435313;6649
Elite;SU; 393238781;6651
Elite;SU; 639649099;6653
Basic;FB; 489545372;6662
Elite;DT; 562659003;6663
Elite;SU; 671650524;6665
Basic;FB; 182708831;6665
Basic;DT; 785925560;6665
Elite;SU; 935906698;6666
Elite;FB; 560612699;6666
Elite;DT; 857798580;6669
Elite;KE; 56228531;6670
Elite;FB; 823635457;6671
Elite;KE; 774988600;6671
Elite;DT; 741415919;6671
Elite+;SU; 428005558;6671
Basic;DT; 806213931;6673
Elite;FB; 835848731;6673
Elite;SU; 653722379;6673
Elite;FB; 671056366;6674
Elite;DT; 238855042;6674
Elite;SU; 65877559;6674
Elite+;DT; 415393895;6675
Elite+;SU; 477607071;6676
Elite+;FB; 488984547;6677
Elite+;FB; 250854196;6679
Basic;DT; 859793463;6680
Elite+;SU; 993991735;6680
Elite;FB; 76517529;6680
Basic;FB; 613185091;6684
Basic;DT; 131831596;6684
Elite;SU; 776177229;6685
Elite+;DT; 226715302;6688
Elite;FB; 795004729;6691
Elite;SU; 195831077;6691
Elite;KE; 369363199;6695
Basic;SU; 666186203;6699
Elite;FB; 752097916;6699
Basic;KE; 523683062;6699
Elite+;KE; 753033750;6702
Elite+;SU; 981642702;6703
Elite;FB; 956712490;6707
Elite+;DT; 468266267;6707
Elite;SU; 227677641;6707
Elite+;SU; 289051247;6708
Elite;FB; 660934083;6711
Elite;SU; 358182405;6711
Basic;DT; 577737294;6711
Basic;FB; 283689488;6712
Elite+;KE; 318167334;6712
Elite+;SU; 514943236;6712
Elite+;DT; 702597903;6712
Elite+;SU; 41386411;6714
Elite;FB; 358494750;6718
Basic;SU; 976438836;6719
Elite+;SU; 391063305;6721
Elite+;FB; 116256267;6722
Elite;SU; 823609279;6722
Elite;KE; 398993393;6722
Elite+;FB; 2306223;6724
Elite;KE; 94000831;6724
Elite+;DT; 194500864;6724
Elite+;KE; 251048517;6725
Elite+;DT; 465796962;6730
Basic;SU; 226860316;6730
Basic;FB; 853822024;6730
Elite;KE; 275802696;6730
Elite+;FB; 910270917;6732
Elite+;DT; 740730790;6732
Elite+;KE; 637632450;6732
Basic;FB; 599140188;6733
Basic;FB; 963614572;6735
Basic;SU; 450979909;6737
Elite+;FB; 454128498;6738
Elite+;DT; 98194621;6738
Elite;SU; 475794779;6739
Elite+;FB; 858702426;6742
Elite;DT; 382603287;6742
Basic;SU; 834625057;6755
Elite;DT; 667454568;6755
Elite+;KE; 323524278;6756
Basic;FB; 809097368;6760
Elite;SU; 4049447;6760
Elite+;KE; 827152522;6760
Elite+;SU; 820934051;6763
Elite;FB; 720492393;6765
Elite;KE; 162472738;6765
Elite;SU; 374734418;6767
Elite;SU; 386673298;6768
Elite+;KE; 25444816;6769
Basic;SU; 785752269;6769
Elite+;KE; 882628046;6772
Elite;DT; 573645609;6772
Elite+;SU; 853135259;6772
Basic;FB; 662156831;6772
Basic;KE; 310178554;6773
Basic;KE; 890752324;6775
Basic;DT; 111251078;6775
Basic;FB; 39670070;6775
Elite+;DT; 454531627;6778
Elite;DT; 554715353;6780
Elite;FB; 479033563;6785
Basic;SU; 114021339;6787
Elite+;DT; 512512348;6791
Elite+;SU; 538414088;6792
Elite;DT; 545998411;6792
Elite;SU; 709282060;6794
Elite+;DT; 742960453;6796
Elite;FB; 137895343;6797
Elite;DT; 322643895;6799
Basic;KE; 648141911;6799
Elite;SU; 435248260;6799
Basic;FB; 163646084;6799
Elite+;KE; 142533232;6801
Basic;SU; 867859194;6805
Basic;KE; 60804300;6807
Elite+;KE; 414795453;6810
Basic;FB; 600290930;6811
Elite;KE; 686296161;6812
Elite;DT; 75747071;6813
Elite+;FB; 48121717;6814
Basic;KE; 287117902;6815
Elite;FB; 842019588;6815
Elite+;SU; 18030927;6816
Basic;KE; 794460032;6816
Elite;DT; 541079747;6816
Elite;FB; 260196636;6818
Elite;KE; 952671934;6818
Elite+;DT; 233801661;6818
Basic;SU; 941586336;6818
Basic;FB; 156424297;6819
Elite;DT; 167180592;6819
Elite+;KE; 211105681;6819
Elite+;DT; 678539538;6822
Elite+;KE; 968817138;6822
Elite;SU; 853551547;6822
Basic;SU; 42838659;6823
Elite;DT; 826250907;6823
Elite+;DT; 643687055;6825
Elite+;FB; 433993058;6825
Elite+;FB; 997465042;6826
Basic;SU; 9919127;6827
Elite+;DT; 554552397;6828
Elite+;FB; 265555541;6828
Basic;SU; 832069869;6828
Elite+;DT; 710266097;6829
Elite;DT; 718324553;6830
Elite;KE; 975909266;6830
Basic;DT; 496813638;6832
Basic;KE; 887646649;6834
Basic;SU; 674283637;6836
Elite;DT; 16993997;6841
Elite+;FB; 628582941;6841
Elite+;FB; 469455901;6845
Elite+;FB; 591717323;6848
Basic;SU; 936053277;6849
Elite+;DT; 562056280;6856
Elite;FB; 241550887;6858
Elite;KE; 594670188;6859
Basic;DT; 722166238;6859
Elite;SU; 213056855;6860
Elite+;KE; 130574012;6863
Elite+;DT; 292681431;6864
Basic;FB; 635434148;6866
Elite+;SU; 764463239;6867
Elite;FB; 790764596;6867
Elite;KE; 832573396;6868
Elite+;SU; 114962641;6869
Elite;DT; 865240793;6869
Basic;KE; 496136181;6870
Elite+;DT; 87118981;6873
Elite+;FB; 569752951;6873
Elite;KE; 510387905;6873
Elite;SU; 47972700;6875
Elite+;DT; 18439324;6876
Elite;FB; 713400242;6876
Basic;SU; 229567672;6876
Elite;KE; 50735923;6876
Basic;SU; 116320107;6879
Basic;FB; 592296738;6880
Elite+;KE; 895259445;6885
Elite;DT; 252752459;6885
Elite+;SU; 246790024;6885
Basic;FB; 331169080;6887
Elite+;SU; 295890434;6889
Elite+;FB; 415321554;6891
Basic;KE; 105531105;6892
Basic;KE; 307237242;6893
Elite+;FB; 873599497;6894
Elite+;SU; 172694368;6894
Basic;SU; 555093082;6899
Elite+;SU; 884653182;6901
Basic;DT; 556984099;6902
Elite;SU; 76616077;6904
Basic;DT; 548872784;6904
Elite;DT; 716343586;6906
Basic;FB; 38314271;6906
Elite+;KE; 357086615;6906
Basic;KE; 918492566;6907
Elite;DT; 526159578;6907
Basic;FB; 202588118;6907
Basic;FB; 22353923;6908
Elite+;DT; 98632812;6910
Elite+;KE; 991326347;6915
Elite;SU; 778539865;6915
Elite+;FB; 621314508;6915
Elite;FB; 749387255;6916
Elite+;FB; 374691880;6918
Elite;DT; 667205049;6919
Elite+;FB; 749769539;6923
Basic;DT; 698463920;6923
Elite+;SU; 570511822;6925
Elite+;SU; 12171689;6927
Elite+;SU; 563520546;6929
Basic;FB; 697923394;6929
Elite;DT; 217617447;6929
Elite+;FB; 393418208;6932
Elite+;KE; 673273008;6932
Elite;FB; 464187177;6937
Elite+;SU; 62835867;6938
Elite+;KE; 109704183;6940
Elite+;FB; 64447325;6942
Elite;DT; 942216025;6942
Elite;FB; 656609405;6943
Elite;SU; 280118367;6944
Elite;SU; 551003557;6945
Elite+;KE; 989613916;6945
Elite;DT; 93341451;6945
Elite;DT; 474873208;6952
Basic;FB; 221047874;6956
Basic;DT; 298335394;6956
Elite;KE; 393862083;6957
Elite+;SU; 957908879;6958
Elite;SU; 663691329;6960
Elite+;FB; 247175045;6960
Elite+;SU; 708602853;6963
Elite+;FB; 854398971;6963
Elite;DT; 81689504;6964
Elite+;SU; 972435404;6965
Elite+;FB; 229816292;6965
Basic;KE; 573023234;6965
Elite;KE; 514283649;6967
Basic;KE; 709688244;6968
Basic;FB; 368461547;6968
Basic;SU; 681906326;6968
Elite;KE; 636970459;6969
Basic;FB; 731151137;6970
Elite+;DT; 820209512;6974
Elite+;KE; 316164825;6977
Elite;FB; 425733024;6982
Elite;FB; 668323932;6983
Basic;SU; 486517250;6983
Elite+;DT; 202205392;6987
Elite;FB; 406365258;6987
Basic;SU; 729483091;6987
Elite;DT; 467693858;6990
Elite;SU; 655296266;6991
Elite+;DT; 445535339;6992
Basic;DT; 520639939;6993
Elite;FB; 458417765;6993
Elite;SU; 577712612;6995
Basic;KE; 692377740;7002
Basic;SU; 926809858;7002
Elite;DT; 335967095;7003
Basic;KE; 962146299;7006
Basic;FB; 895590290;7006
Elite+;DT; 789812396;7008
Elite+;DT; 740941229;7013
Basic;SU; 487586766;7019
Elite+;DT; 823969841;7019
Elite;FB; 254958087;7019
Basic;SU; 830925433;7020
Elite+;KE; 675013134;7021
Basic;DT; 627942011;7023
Elite;DT; 318756028;7024
Elite+;KE; 243996136;7024
Elite+;SU; 1527431;7026
Elite+;KE; 741113328;7026
Basic;DT; 189817738;7026
Elite;FB; 923684913;7027
Elite+;FB; 846006807;7028
Elite;KE; 65979750;7030
Basic;DT; 69901172;7031
Basic;DT; 549385366;7032
Elite+;DT; 565668836;7033
Elite+;DT; 379198851;7039
Elite;SU; 394252961;7039
Basic;KE; 190925532;7039
Basic;DT; 950123938;7044
Elite;DT; 595189604;7048
Elite+;SU; 281294402;7049
Basic;SU; 311305437;7050
Elite+;FB; 965604710;7050
Elite+;KE; 506269127;7050
Elite+;FB; 974163680;7052
Elite;SU; 294681518;7052
Elite+;FB; 776783203;7054
Elite+;KE; 259803937;7054
Basic;DT; 4088900;7055
Elite+;SU; 214928539;7058
Elite;KE; 367894374;7058
Basic;DT; 521938425;7058
Elite;FB; 145891814;7060
Basic;FB; 28351603;7061
Basic;DT; 988342922;7063
Basic;SU; 748052667;7063
Elite;FB; 531397714;7063
Elite;DT; 840684826;7066
Elite;FB; 588066880;7068
Elite+;SU; 640957261;7068
Elite;KE; 918417728;7068
Elite+;SU; 667572688;7070
Elite+;KE; 376411615;7070
Elite;KE; 14077997;7072
Elite;FB; 140824180;7073
Elite;DT; 732818281;7073
Elite+;KE; 251293010;7075
Basic;SU; 487757571;7076
Basic;DT; 904484755;7076
Basic;KE; 918976725;7079
Basic;SU; 224010048;7080
Basic;FB; 442194398;7087
Elite+;KE; 122696817;7087
Elite+;DT; 619535150;7087
Basic;SU; 388445337;7088
Elite;FB; 359868341;7090
Elite;SU; 463852452;7090
Elite;KE; 328748790;7091
Basic;DT; 844411901;7091
Elite;KE; 991994449;7092
Basic;KE; 868624408;7094
Elite+;SU; 706228841;7095
Elite;SU; 224233423;7096
Basic;KE; 309187840;7100
Elite+;KE; 887270049;7101
Elite;FB; 444622295;7101
Basic;FB; 949175546;7103
Elite+;KE; 644552066;7106
Basic;FB; 969101572;7107
Basic;DT; 196790051;7108
Basic;SU; 875569903;7108
Elite;KE; 430460553;7108
Elite;FB; 479830352;7108
Elite;KE; 185489514;7112
Elite;SU; 94879670;7113
Basic;FB; 595661463;7113
Elite;FB; 637350992;7114
Elite+;KE; 709658454;7116
Elite+;FB; 136124910;7117
Basic;DT; 589848059;7120
Basic;KE; 945139510;7128
Basic;DT; 673535241;7129
Elite;FB; 881165023;7132
Elite+;KE; 28285948;7132
Elite;KE; 98668154;7134
Elite+;FB; 344866103;7135
Basic;DT; 248547807;7135
Elite+;SU; 253289826;7135
Elite;DT; 191848004;7136
Basic;FB; 683076533;7136
Elite+;FB; 984334269;7137
Basic;KE; 61280109;7137
Elite;FB; 114812837;7143
Elite+;DT; 355294357;7143
Elite+;FB; 150098700;7144
Elite+;KE; 559578621;7146
Basic;KE; 59547323;7147
Elite+;KE; 623371092;7148
Elite;SU; 564669183;7148
Elite;DT; 277563490;7151
Basic;SU; 912006357;7153
Basic;FB; 231549685;7153
Elite;KE; 885599538;7153
Elite;FB; 857447766;7159
Elite;FB; 746498367;7161
Elite+;DT; 850380530;7161
Basic;SU; 503270655;7161
Elite+;KE; 865657545;7166
Basic;FB; 930886005;7174
Elite+;SU; 136654164;7174
Elite;DT; 229907475;7174
Elite;FB; 94568221;7175
Elite+;DT; 180476396;7178
Basic;KE; 78915164;7179
Elite;KE; 117736078;7180
Elite+;FB; 611198184;7180
Elite+;DT; 752541481;7180
Elite+;KE; 75685305;7182
Elite;SU; 180874920;7182
Elite;KE; 705543399;7184
Elite;FB; 103371367;7184
Elite;FB; 88214056;7187
Elite;DT; 248921981;7190
Elite+;DT; 343357659;7193
Basic;FB; 641466588;7194
Elite+;SU; 534229088;7195
Basic;DT; 999346401;7196
Elite+;SU; 536516063;7196
Basic;SU; 478913392;7202
Basic;DT; 718476159;7202
Basic;FB; 576922625;7202
Elite+;KE; 361680419;7205
Basic;FB; 384531773;7206
Basic;DT; 601444536;7206
Elite+;SU; 911186901;7206
Basic;KE; 271022413;7206
Elite;DT; 566456092;7207
Elite+;KE; 700239916;7207
Basic;DT; 600080181;7208
Basic;SU; 306166292;7209
Basic;KE; 167414082;7209
Elite+;KE; 54058231;7211
Elite+;SU; 824921887;7213
Elite;SU; 462431646;7214
Elite+;FB; 103343516;7217
Elite+;FB; 527710901;7223
Basic;KE; 67191568;7223
Elite+;SU; 645233216;7226
Elite+;SU; 839783743;7227
Elite;KE; 613490580;7229
Elite;KE; 830835280;7230
Basic;SU; 597310506;7234
Basic;KE; 994236845;7240
Elite;KE; 666367694;7241
Elite+;KE; 380458592;7252
Elite;FB; 253422178;7253
Basic;FB; 998690968;7255
Basic;SU; 165909280;7257
Basic;FB; 76955684;7257
Elite;SU; 604453592;7264
Basic;DT; 964448768;7264
Basic;SU; 132920040;7266
Elite+;KE; 337043081;7266
Elite;FB; 979105254;7266
Elite;FB; 158563029;7273
Elite;DT; 519350272;7273
Elite+;FB; 940460207;7285
Basic;DT; 747527606;7286
Elite+;SU; 192550539;7286
Elite;FB; 652216433;7286
Elite;DT; 230737964;7287
Elite+;KE; 34251934;7288
Elite;DT; 871964895;7288
Elite;SU; 407170826;7288
Basic;FB; 244450043;7288
Elite+;SU; 307496882;7290
Elite;KE; 953942833;7290
Elite+;FB; 875579955;7290
Elite;DT; 134711656;7290
Elite;SU; 98577356;7291
Elite+;FB; 285460853;7292
Elite;SU; 730623811;7292
Elite+;KE; 939563530;7292
Basic;SU; 240097652;7295
Elite+;DT; 842721452;7295
Elite+;KE; 167244390;7295
Elite+;DT; 809369800;7296
Elite;DT; 576584741;7297
Basic;DT; 412269955;7299
Basic;SU; 836584422;7299
Elite+;DT; 594360155;7300
Elite+;DT; 141667163;7303
Basic;SU; 758799337;7303
Elite;FB; 641794376;7303
Elite;KE; 332072537;7303
Elite;FB; 347186817;7305
Basic;SU; 656532466;7307
Elite;KE; 536621752;7309
Elite;SU; 166821086;7309
Basic;KE; 382873350;7316
Basic;SU; 909431580;7318
Elite;DT; 937842080;7320
Elite+;KE; 312200510;7327
Elite;DT; 190181513;7331
Basic;KE; 529964455;7331
Elite+;SU; 222521176;7331
Basic;KE; 377672217;7332
Elite;KE; 298686529;7334
Elite+;SU; 108013254;7336
Basic;DT; 728571353;7336
Basic;KE; 864537096;7336
Elite;KE; 786049176;7337
Basic;KE; 815759222;7339
Elite;FB; 313826828;7340
Elite+;DT; 655394906;7340
Elite;KE; 844573814;7340
Elite+;FB; 57409265;7341
Basic;DT; 356977438;7341
Elite+;FB; 448198200;7342
Basic;SU; 586619705;7344
Elite+;FB; 400270588;7348
Elite;KE; 702010792;7350
Elite;SU; 583853179;7350
Elite;SU; 751925055;7351
Elite+;KE; 578278535;7351
Elite+;FB; 942427263;7351
Elite+;KE; 391309932;7352
Basic;SU; 184344942;7352
Elite;DT; 803656588;7355
Elite;SU; 701897172;7356
Basic;KE; 266975402;7358
Elite;FB; 710896261;7359
Elite+;SU; 392415165;7359
Basic;DT; 972940520;7365
Elite;KE; 281950219;7366
Basic;KE; 551372207;7369
Basic;KE; 830820721;7370
Elite;DT; 680620139;7371
Elite+;DT; 663640441;7373
Elite+;DT; 682342831;7376
Basic;FB; 431643580;7377
Basic;FB; 653248565;7380
Elite+;SU; 757907818;7380
Elite;KE; 109403773;7381
Elite;SU; 87774252;7385
Elite;DT; 4327189;7391
Basic;FB; 614317891;7391
Basic;DT; 821912973;7397
Elite+;FB; 403135639;7399
Elite+;SU; 703311327;7404
Elite;DT; 262844861;7406
Basic;SU; 935709857;7406
Elite+;KE; 922716094;7406
Elite;FB; 234047656;7406
Basic;FB; 457639301;7409
Elite;FB; 78409916;7410
Basic;SU; 675654999;7411
Elite+;FB; 107664653;7411
Basic;DT; 784540781;7411
Basic;FB; 365632709;7413
Elite+;SU; 871150114;7415
Basic;KE; 103863466;7420
Elite+;DT; 660549303;7422
Basic;SU; 313024462;7422
Elite;DT; 24769098;7426
Elite+;FB; 981422181;7429
Elite+;DT; 174232746;7432
Elite+;FB; 652667214;7440
Elite;FB; 231814178;7441
Basic;KE; 197012458;7442
Basic;SU; 962054380;7442
Elite+;DT; 291547321;7442
Basic;FB; 332400809;7444
Elite;DT; 401908336;7447
Basic;FB; 601681059;7449
Elite+;SU; 754005432;7450
Elite;DT; 452660123;7450
Basic;KE; 376729526;7450
Elite+;KE; 510616948;7453
Basic;KE; 596290081;7455
Elite;KE; 586535160;7457
Elite;SU; 671972590;7458
Basic;KE; 699568629;7459
Elite+;SU; 459039149;7462
Basic;FB; 447845369;7464
Elite;KE; 302796719;7466
Elite+;FB; 851897271;7467
Basic;FB; 357864820;7468
Elite;SU; 44204256;7469
Elite;DT; 775024955;7476
Elite;DT; 717149173;7477
Elite+;DT; 142273064;7479
Basic;SU; 124900255;7479
Elite+;KE; 788977678;7479
Elite;FB; 166447225;7481
Elite;KE; 885701755;7481
Elite+;SU; 744698739;7481
Elite;KE; 375398256;7482
Elite;FB; 916566624;7483
Elite+;DT; 745528529;7485
Elite;KE; 335611978;7485
Basic;KE; 141127205;7487
Elite+;FB; 479427904;7489
Elite;DT; 25382459;7491
Basic;SU; 73717606;7494
Basic;DT; 107617077;7495
Elite;FB; 18410370;7497
Elite+;DT; 222087910;7502
Basic;FB; 676927431;7503
Elite+;SU; 505812591;7505
Elite+;DT; 751327296;7505
Elite;FB; 496923410;7506
Elite;SU; 70958733;7508
Elite;FB; 96873542;7509
Basic;KE; 330736158;7509
Basic;SU; 229834943;7510
Elite;SU; 380188250;7511
Elite+;DT; 980698295;7511
Elite;SU; 194192262;7514
Basic;SU; 659207258;7516
Basic;KE; 314909546;7518
Elite;DT; 482613850;7518
Elite+;SU; 560878071;7524
Elite+;DT; 70317126;7524
Basic;KE; 737847569;7524
Elite;FB; 157035218;7527
Basic;KE; 610810264;7530
Elite+;SU; 121798877;7530
Basic;FB; 819160862;7532
Elite;SU; 861589819;7535
Basic;KE; 694969985;7540
Basic;FB; 142522901;7540
Elite+;SU; 112346696;7540
Basic;DT; 650191772;7540
Basic;SU; 761891412;7542
Basic;KE; 114279017;7542
Elite+;DT; 872416206;7542
Elite;DT; 57583474;7549
Basic;DT; 328387185;7551
Basic;KE; 212669491;7551
Elite+;SU; 216333450;7551
Elite;FB; 913490904;7551
Basic;SU; 829214019;7552
Elite+;FB; 261162842;7553
Basic;DT; 456584796;7555
Elite;KE; 52838822;7558
Elite;KE; 48166681;7559
Basic;KE; 312054389;7561
Elite+;FB; 722836870;7562
Elite+;FB; 681342361;7564
Elite+;FB; 971516399;7565
Elite+;KE; 215768353;7565
Basic;DT; 814594311;7566
Elite+;SU; 788456357;7570
Elite+;FB; 686159415;7570
Basic;DT; 230450226;7571
Elite+;SU; 235732419;7571
Basic;KE; 713400936;7573
Elite+;KE; 768249832;7576
Elite;DT; 143343259;7577
